Title,Joy,Love,Anger,Surprise,Sadness,Fear,Protagonist Roles,Time Period,Dominant Time of Day,Genres
Midnight Express,0.3491035809707197,0.2727764983563085,0.2835928185493832,0.3595447720286684,0.7841571836637348,0.926869076591062,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Midnight in Paris,0.5664735279982394,0.8713029884060344,0.151347930213699,0.1303919386832415,0.1982605211394346,0.494740220546231,Traveller/Explorer,Past,Nighttime,"['Fantasy', 'Comedy', 'Romance']"
Mighty Joe Young,0.6268963528529874,0.5199205700113902,0.2780941170482969,0.0247884370131636,0.4368194576371162,0.2568719748456586,Comedian,Past,Nighttime,"['Family', 'Action', 'Adventure']"
Mighty Morphin Power Rangers The Movie,0.9961879510236982,0.9077254808882564,0.1727609217861517,0.125250483870609,0.1384337823960059,0.0314471188512694,Traveller/Explorer,Past,Daytime,"['Family', 'Action']"
Milk,0.5787429924111611,0.9409998952533358,0.1981631337641947,0.2121276572256028,0.3030371313519112,0.247089099266263,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Drama']
Millers Crossing,0.7391067446341795,0.7926557353699899,0.408983736215376,0.0677805312469597,0.1721996325844348,0.4258535680414589,Realist,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Mimic,0.676796840138598,0.9278320732433298,0.4241163126068842,0.3235849084743111,0.4505038144759014,0.2645211558904781,Child,Past,Daytime,"['Horror', 'Sci-Fi', 'Thriller']"
Minis First Time,0.9608157326228208,0.887661128309001,0.4027227755933671,0.0820753561138618,0.4220682491210491,0.289349688343835,Fighter,Future,Daytime,"['Crime', 'Comedy', 'Drama']"
Minority Report,0.9297120717639352,0.8275682041654578,0.3890770667705532,0.0328896064071341,0.1685807090503722,0.4069952842599954,Fighter,Past,Daytime,"['Crime', 'Drama', 'Thriller', 'Sci-Fi', 'Action']"
Mirrors,0.1575281617659742,0.0498023018613705,0.2840571155970263,0.2573525753233038,0.7346503072393025,0.6000502790360711,Law Person/Outlaw,Past,Daytime,"['Horror', 'Thriller']"
Misery,0.5364231015507817,0.6265323196941576,0.3733582949696432,0.3548977477793264,0.062467428098391,0.493606236881997,Comedian,Past,Daytime,"['Horror', 'Drama', 'Thriller']"
Mission Impossible II,0.6070030022826141,0.7225348591629268,0.3037277995517989,0.147116274329325,0.1907929639737873,0.2132603362230341,Fighter,Present,Daytime,"['Adventure', 'Action', 'Thriller']"
Mission Impossible,0.6249893913834759,0.8670913184299153,0.4163009923905394,0.1843064007814696,0.1027080168039621,0.2438962952367542,Realist,Past,Daytime,"['Adventure', 'Action', 'Thriller']"
Mission to Mars,0.8584240189844523,0.863136294525564,0.1562856463630676,0.2204947247234258,0.1404407945299858,0.056420079248138,Realist,Past,Daytime,"['Drama', 'Adventure', 'Sci-Fi', 'Thriller']"
Moneyball,0.6018724749895925,0.6531463413606398,0.0453437014151192,0.2575401001076581,0.4484188809784649,0.4087169508156657,Realist,Past,Nighttime,['Drama']
Monkeybone,0.9867568825741576,0.7228880857463003,0.2600578477091079,0.080454475636482,0.1783768183595617,0.0689865055510361,Traveller/Explorer,Past,Nighttime,"['Fantasy', 'Comedy']"
Monte Carlo,0.5609709840595147,0.5823471578089017,0.1443559981697304,0.0327903368164499,0.3184415051820013,0.1340257480459006,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Comedy', 'Romance', 'Adventure']"
Moon,0.7134869996506402,0.9697743601608576,0.4391205268948411,0.45817581060135,0.0737809391729275,0.1185728338428206,Comedian,Past,Daytime,"['Drama', 'Sci-Fi', 'Thriller']"
Moonrise Kingdom,0.0863037473389963,0.1677017472113783,0.0379233798093103,0.2614909120575199,0.734034164722156,0.922780493828179,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Moonstruck,0.7922266839400733,0.9983712554900872,0.1136136219407925,0.4106754392449094,0.3060276502166413,0.0836357877640138,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Mr Blandings Builds His Dream House,0.605876695352972,0.7192041413814414,0.4752474755837206,0.0342850596099263,0.2331618115270964,0.074154544038621,Spouse/Lover/Ex,Future,Daytime,['Comedy']
Mr Brooks,0.6681066289937678,0.5620998991889894,0.4489108216454882,0.3981601674398768,0.3272167003065631,0.1572886165694501,Fighter,Future,Daytime,"['Crime', 'Drama', 'Thriller']"
Mr Deeds Goes to Town,0.5035631836462195,0.9655792139008664,0.4097492233889849,0.3238220378592112,0.4156867234124542,0.1605894288303384,Law Person/Outlaw,Past,Nighttime,['Comedy']
Mrs. Brown,0.8489109045878718,0.5445963433969474,0.3669843429223247,0.0486937587532761,0.3747200534728599,0.2474412764143486,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Drama', 'Romance']"
Mud,0.5347451879254033,0.6195321290757019,0.1539391143402077,0.4204925248405211,0.0924897301732137,0.4200047352620396,Spouse/Lover/Ex,Past,Daytime,['Drama']
Mulan,0.8461664233072281,0.8408187158582486,0.1936184513256054,0.3625535624665475,0.4991020300214552,0.4399321135365316,Realist,Past,Daytime,"['Family', 'Comedy', 'Adventure']"
Mulholland Drive,0.7567174439141475,0.8282499150854634,0.4301729016284148,0.1538583467019912,0.2403159243331747,0.2279632177203153,Child,Past,Daytime,"['Horror', 'Drama', 'Romance', 'Thriller']"
Mumford,0.6660565633174552,0.6465307370362405,0.3805200009913633,0.1092829801747516,0.3994293595094842,0.1308202360987731,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Drama']"
Music of the Heart,0.7632196249748857,0.8299792563780619,0.0246349011909162,0.2512583767400668,0.4088511014115757,0.1011376899510512,Child,Past,Daytime,['Drama']
Mute Witness,0.351105284478402,0.1240910319092262,0.1791577885636716,0.1900178025112747,0.6961912829860484,0.5028364027571286,Superhuman/Scientist/Alien/Robot,Present,Nighttime,"['Horror', 'Thriller']"
My Best Friends Wedding,0.5859872059828387,0.8462005992000338,0.2176037824484529,0.215749761523282,0.4618708728377395,0.4112513022979953,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Comedy', 'Romance']"
My Girl,0.7009935671864032,0.890265224290648,0.352629769230338,0.2669937261354963,0.323608220210333,0.3627070646141198,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Drama', 'Romance', 'Family']"
My Week with Marilyn,0.7796280287709207,0.5586919502080498,0.1777255960283797,0.4219311520813533,0.2331111754486897,0.0904238049811062,Traveller/Explorer,Past,Daytime,['Drama']
Mystery Men,0.5972734124207555,0.879046187378266,0.1550693195636133,0.0294314357793998,0.429991636721689,0.2681205146449818,Soldier,Past,Nighttime,"['Fantasy', 'Comedy', 'Action']"
Napoleon Dynamite,0.7129830762136256,0.6095119450302218,0.0665157328894834,0.1546780465603221,0.0489106736272541,0.0410279415302181,Realist,Present,Daytime,['Comedy']
Nashville,0.7942814070726669,0.9127281522606951,0.0679272234359087,0.3456612940893472,0.1498379083792494,0.3260249809341296,Realist,Past,Daytime,['Drama']
Natural Born Killers,0.9522477458062412,0.6559737810810597,0.3446501817351475,0.4473813182363267,0.0348009301299866,0.392961405864978,Law Person/Outlaw,Past,Daytime,"['Crime', 'Romance', 'Action', 'Thriller']"
Never Been Kissed,0.9007540781653732,0.807213927691029,0.3068352285277256,0.182039780388551,0.0189310816063872,0.4140719034889698,Law Person/Outlaw,Past,Daytime,"['Comedy', 'Romance']"
New York Minute,0.6025640465573471,0.711016468774016,0.2482712542230908,0.3674862567910726,0.0681472655526177,0.1852841493781276,Fighter,Past,Daytime,"['Family', 'Comedy', 'Action', 'Adventure']"
Newsies,0.6529067046483463,0.5297726686683683,0.1411018372294371,0.0027701697775221,0.3538177841876624,0.0867421609884528,Realist,Past,Daytime,['Family']
Next Friday,0.8369436309219758,0.7802909511848225,0.0789742478237625,0.3251784376830491,0.0045775090942612,0.3170139147397245,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Comedy']
Next,0.8680706223782253,0.5703675938607176,0.4977505913796559,0.2952003885778689,0.3287893837039582,0.4803847063229426,Comedian,Past,Nighttime,"['Action', 'Sci-Fi', 'Thriller']"
Ni vu ni connu,0.950904281878754,0.904350408392282,0.4079969401812692,0.320150938420796,0.2760859914096922,0.3848956364713984,Child,Past,Nighttime,['Comedy']
Nick of Time,0.7441200299699383,0.9294795155842468,0.1003818843111629,0.0902774602955877,0.2193684217081287,0.1588690615815898,Monster/Killer/Victim,Future,Daytime,"['Crime', 'Drama', 'Thriller']"
Night Time The Poltergeist Treatment,0.833239883620119,0.5995860230978897,0.4421058608010413,0.0186251514946975,0.3935525649572132,0.1646500055873455,Realist,Past,Nighttime,['Horror']
Nightbreed,0.9557580895216022,0.8101539445789024,0.410021141905169,0.4369043478110722,0.4752336936768132,0.3218234255106641,Superhuman/Scientist/Alien/Robot,Future,Daytime,"['Horror', 'Fantasy', 'Action']"
Nightmare on Elm Street A,0.3595949064773129,0.0992442287350814,0.0268621840919072,0.1079051099916061,0.976468714219478,0.9468554766465708,Realist,Past,Nighttime,"['Horror', 'Comedy']"
Nightmare on Elm Street The Final Chapter,0.1108408571948919,0.1907503179230663,0.2221980757551818,0.4792294598216196,0.8898584503751217,0.6131799754790177,Child,Past,Nighttime,"['Horror', 'Comedy']"
Nine,0.7282575330090033,0.5750381575372433,0.1265412816984316,0.2066438918480959,0.1720860998928248,0.4978344371337403,Monster/Killer/Victim,Past,Daytime,"['Drama', 'Romance']"
Ninja Assassin,0.9634857141269088,0.9183048252470272,0.1132436195389685,0.1978853853511125,0.3961424719749398,0.297758441041138,Realist,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Ninotchka,0.740610609865636,0.6197711787244626,0.1264446793593249,0.4546689175138265,0.4781257326084527,0.3547992585150313,Creature/Royalty/Knight/Sorcerer,Present,Daytime,"['Comedy', 'Romance']"
No Country for Old Men,0.5484547010334435,0.747403046891691,0.4942153840836794,0.3324719626452387,0.4051885533442316,0.0921429913970386,Fighter,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
No Strings Attached,0.9285016486146158,0.7011082310558918,0.4337409637497436,0.2768736822908861,0.1780266279376506,0.1426339789730358,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Comedy', 'Romance']"
Notting Hill,0.5191529344875181,0.7283246375477765,0.4731598252354361,0.4278323858280994,0.1523568646398981,0.452650964028315,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Nurse Betty,0.9410602142670916,0.6006986523239277,0.1232843126630761,0.0235621745732897,0.0285938300670501,0.1704500609085876,Soldier,Past,Daytime,"['Comedy', 'Thriller']"
Oblivion,0.8388201188074196,0.8994654264702757,0.1933702088984768,0.0703343725721266,0.1127951386608906,0.0191013131669239,Fighter,Past,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
Observe and Report,0.7973229709754186,0.8776090289477276,0.4670490570082192,0.445573636446895,0.4594994583248675,0.3991795577747623,Superhuman/Scientist/Alien/Robot,Present,Daytime,"['Crime', 'Comedy', 'Drama']"
Obsessed,0.600875756979492,0.5227641852179354,0.2577693884685146,0.3731405126473474,0.2800727504119848,0.4408421512741663,Comedian,Past,Daytime,"['Drama', 'Thriller']"
Oceans Eleven,0.5952014757576769,0.9006873006911308,0.4378903144177395,0.0267639833404627,0.2443600004110926,0.2227850546247495,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Crime', 'Comedy', 'Thriller']"
Oceans Twelve,0.6363036095440292,0.7302155844784222,0.3587917863185629,0.2798993924654628,0.3928132537848142,0.2760897089300209,Spouse/Lover/Ex,Past,Daytime,"['Crime', 'Comedy', 'Thriller']"
Office Space,0.9295619053233708,0.780128998939856,0.404607882697068,0.0701127040024263,0.2747925186829339,0.4069878510868854,Law Person/Outlaw,Past,Daytime,['Comedy']
Omega Man,0.5277474057680117,0.6934898149025853,0.1531128120385552,0.449908520055062,0.1126570718274079,0.3820265187833908,Realist,Past,Daytime,"['Drama', 'Sci-Fi', 'Thriller']"
One Flew Over the Cuckoos Nest,0.5578770144815177,0.7024483531912642,0.153424826415394,0.3317249739445053,0.4626387277076118,0.0810156134086153,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Drama']
Only God Forgives,0.9744717734717292,0.6645952731571176,0.2106915899624541,0.4977309423753286,0.0169422963085653,0.0815000795816958,Law Person/Outlaw,Present,Daytime,"['Crime', 'Drama', 'Thriller']"
Ordinary People,0.8735488733294878,0.6694541248251842,0.010902086103425,0.3077321310692989,0.3431370143575038,0.162504559847051,Comedian,Future,Daytime,['Drama']
Orgy of the Dead,0.5153923510752257,0.8861892527505673,0.3037696137119118,0.1139397667219037,0.3909765008008691,0.3679527863737815,Traveller/Explorer,Past,Nighttime,"['Horror', 'Fantasy']"
Orphan,0.7472393541251645,0.7198698843514046,0.4505912697935841,0.1463742752147215,0.4810835117760684,0.4492541096043345,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Drama']"
Out of Sight,0.8983977935258143,0.9147335284193884,0.4930048042573411,0.3861129677565588,0.4972732543550557,0.2668810497520048,Fighter,Past,Daytime,"['Crime', 'Romance', 'Drama', 'Thriller', 'Comedy']"
Pandorum,0.2116069903666212,0.4927627660833052,0.3504557705814177,0.0387844395307074,0.9386054677118898,0.9968941406927674,Realist,Present,Daytime,"['Horror', 'Action', 'Sci-Fi']"
Panic Room,0.8020085524385135,0.9313827852428376,0.2505660673266813,0.1211802128429634,0.1575860978720489,0.312163370770057,Realist,Past,Nighttime,"['Crime', 'Drama', 'Thriller']"
ParaNorman,0.3153748129147497,0.1288959258669905,0.4356088447163752,0.1751566440457694,0.9206066894449252,0.8192312104823237,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Adventure']"
Pariah,0.5477415864238367,0.8777620029184556,0.4218996244248055,0.4452131540419361,0.4527876281879491,0.3331130408602634,Spouse/Lover/Ex,Present,Nighttime,['Drama']
Passengers,0.8848335667451663,0.9553156168354257,0.1897478316656619,0.2162981438535559,0.3926642083617694,0.1813225871022262,Law Person/Outlaw,Past,Daytime,"['Drama', 'Romance', 'Sci-Fi']"
Paul,0.8806002685788117,0.911813497217396,0.3490447501301892,0.153456734829631,0.0677992703190258,0.4280379809276843,Child,Past,Daytime,"['Comedy', 'Sci-Fi', 'Adventure']"
Pearl Harbor,0.8164779163704056,0.8586897720086235,0.4932666801968476,0.0839015942130527,0.489723477580876,0.4548046855592065,Soldier,Past,Daytime,"['Drama', 'War', 'Romance', 'Action']"
Peeping Tom,0.7983948240817741,0.7690987871660715,0.3967759766185029,0.1708763452911482,0.3108811165837825,0.1078114590445118,Fighter,Past,Nighttime,"['Horror', 'Drama', 'Thriller']"
Peggy Sue Got Married,0.5697137336837022,0.5553755130013058,0.4653322965310448,0.0675718486317153,0.4037131724553774,0.2615048996259566,Realist,Present,Daytime,['Comedy']
Perfect Creature,0.5815185404204675,0.5553471410357398,0.0919853488684122,0.4546566989488635,0.3989245940851112,0.0504609146741265,Realist,Past,Nighttime,"['Horror', 'Fantasy', 'Drama', 'Sci-Fi', 'Action']"
Perfect World A,0.5215287571119567,0.5208885408057458,0.1278223079969332,0.1959916912995098,0.4569022529465718,0.2136470755906717,Fighter,Past,Daytime,"['Crime', 'Drama', 'Action']"
Pet Sematary II,0.4559133343408546,0.0510408457844613,0.2440059798544654,0.4374156230192196,0.6252784129109524,0.6998869464876774,Fighter,Past,Nighttime,['Horror']
Pet Sematary,0.5229895841689951,0.8146226429186698,0.2438708268887601,0.3821223345531519,0.0488018235614546,0.0709043972284569,Realist,Past,Daytime,['Horror']
Petulia,0.6299502240280765,0.8645354511309404,0.2474579390934567,0.1092950820251427,0.4414172988343344,0.4337121446560983,Fighter,Past,Daytime,['Drama']
Philadelphia,0.7184318332873569,0.9214226714403722,0.3879035866173299,0.0619878555612481,0.2049702331942829,0.0955586357241838,Soldier,Past,Daytime,['Drama']
Phone Booth,0.7203909254549676,0.9401735858930892,0.1273571579912966,0.1166847458806746,0.1668120451839855,0.4112558505229883,Realist,Future,Daytime,['Thriller']
Pi,0.6800851077404175,0.8273439484929114,0.2567795844850822,0.2880697931964547,0.1403635518411572,0.2304189222630095,Soldier,Past,Daytime,"['Sci-Fi', 'Thriller']"
Pineapple Express,0.2016304615315274,0.1385963133526667,0.391262317995979,0.451893795260031,0.6849511283894498,0.8143045205564581,Comedian,Past,Daytime,"['Crime', 'Comedy', 'Thriller']"
Pirates of the Caribbean Dead Mans Chest,0.6563151404449761,0.5992682187744212,0.4199406471930842,0.1272318889620018,0.1287485586547703,0.3455161428992588,Realist,Present,Daytime,"['Fantasy', 'Comedy', 'Action', 'Adventure']"
Pirates of the Caribbean,0.8794773946151195,0.8986356155161281,0.1948590925130611,0.1126858627889603,0.021204487177207,0.2364041596019899,Soldier,Present,Daytime,"['Comedy', 'Action', 'Adventure']"
Pitch Black,0.5749210078002233,0.9689868609533864,0.3910220552399722,0.348976596521201,0.2918125334182297,0.3777652704933249,Soldier,Past,Daytime,"['Horror', 'Sci-Fi', 'Thriller']"
Platinum Blonde,0.5968927744954245,0.5234449721883179,0.3762012241514867,0.0965227609868962,0.1823451064163301,0.2398875421942144,Comedian,Present,Daytime,"['Comedy', 'Romance']"
Platoon,0.4614336130962351,0.430556853621275,0.2597123185850922,0.0896578417749274,0.8716170145593944,0.6100322250561756,Law Person/Outlaw,Past,Daytime,"['Drama', 'War', 'Action']"
Pleasantville,0.8927221958634387,0.8682258319850429,0.2928748427210262,0.0914163068512254,0.4612171536934519,0.1068963592722582,Soldier,Past,Daytime,"['Comedy', 'Fantasy', 'Drama']"
Point Break,0.3983323887160057,0.2111647854733195,0.2386045112115907,0.0748746184155049,0.8085618539014491,0.6631750308644975,Detective/Spy,Past,Daytime,"['Crime', 'Drama', 'Thriller', 'Action', 'Adventure']"
Pokemon Mewtwo Returns,0.939147291917534,0.6731103836172019,0.2060781544520691,0.1780175628046678,0.4299350865548752,0.0934498535878082,Realist,Present,Daytime,"['Fantasy', 'Family', 'Adventure']"
Precious,0.9079959458295604,0.9451140088596968,0.4828901418168004,0.350890403356744,0.2712570292274352,0.0475630680553463,Soldier,Past,Daytime,['Drama']
Predator,0.0613872691253205,0.2327543443685861,0.4388245267135083,0.1433547874509005,0.7085352491563199,0.5267825722369319,Realist,Past,Nighttime,"['Horror', 'Action', 'Sci-Fi', 'Thriller']"
Pretty Woman final script,0.64386234151338,0.528935843013427,0.4710522997738721,0.4935756038007767,0.2498640515292134,0.4624282234474509,Detective/Spy,Past,Daytime,"['Comedy', 'Romance']"
Pretty Woman,0.7875055580532015,0.5505895851493463,0.1290973517454133,0.4221491863723887,0.234114641400986,0.0041755104758721,Realist,Present,Nighttime,"['Comedy', 'Romance']"
Pride and Prejudice,0.7408625471236124,0.6633369287333166,0.033843122422737,0.1147493036871189,0.2032516753738843,0.3219820960682479,Detective/Spy,Future,Daytime,"['Drama', 'Romance']"
Priest,0.5154130370625637,0.907029690678244,0.447995768428561,0.0620058838191853,0.4313859127233947,0.2381167313059567,Monster/Killer/Victim,Past,Daytime,"['Horror', 'Action', 'Sci-Fi']"
Prom Night,0.3707335623191145,0.0718209510974919,0.0978461550521793,0.4928633144985417,0.7569201855496313,0.992804917265688,Comedian,Past,Nighttime,"['Horror', 'Thriller']"
Prometheus,0.2744493414299276,0.2158305367159717,0.2961255214091702,0.4100054140222197,0.903702786384,0.904920869472775,Fighter,Future,Daytime,"['Sci-Fi', 'Adventure']"
Psycho,0.9889616469184208,0.9266113188799936,0.1166550592069326,0.1369611702344523,0.0826846772639276,0.1740897110095205,Soldier,Past,Daytime,"['Horror', 'Thriller']"
Public Enemies,0.6500756263203503,0.9789118981175088,0.2140723072944794,0.3244034856963616,0.0595768422456942,0.3043664554505315,Soldier,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Pulp Fiction,0.6152736476299034,0.8417407012715925,0.1070136495769633,0.3395303584181865,0.013624723238255,0.0786356042674898,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Punch-Drunk Love,0.7330267770681484,0.5178182331010067,0.0688022793537772,0.4126285616166882,0.0916696685135423,0.3589000963945574,Traveller/Explorer,Future,Daytime,"['Comedy', 'Drama', 'Romance']"
Purple Rain,0.7253336683380036,0.9960341385278342,0.0571497369330514,0.4977092673944306,0.1060840776672876,0.3544729412793238,Superhuman/Scientist/Alien/Robot,Past,Nighttime,['Drama']
Quantum Project,0.658011477032401,0.5492687452569374,0.3364362444024077,0.2624034537239223,0.1498696688377796,0.2512587111023641,Realist,Past,Daytime,['Drama']
Queen of the Damned,0.6580605705509712,0.9483052040229945,0.4189232372253405,0.3004366073014819,0.0056470555200258,0.2216079114656932,Monster/Killer/Victim,Past,Nighttime,['Horror']
Rachel Getting Married,0.5394093069791104,0.5800036790936078,0.4680283868665987,0.3834901669818022,0.2346542559447411,0.331783373550243,Spouse/Lover/Ex,Present,Daytime,"['Drama', 'Romance']"
Raging Bull,0.519044763045143,0.6152087228907162,0.3297541498936694,0.2209238641143416,0.2768567321421856,0.3887599989004608,Realist,Past,Nighttime,['Drama']
Raising Arizona,0.6162506671985313,0.6362103543122752,0.0004481951666335,0.1922365690990902,0.4383361965192884,0.4446316378458579,Detective/Spy,Past,Daytime,['Comedy']
Rambling Rose,0.5820433419306092,0.9746306383821436,0.2074613045229729,0.3342009513093337,0.1158825140649849,0.0147291930192333,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Drama']
Rambo First Blood II The Mission,0.305732997602274,0.2327523130131386,0.4594565234839257,0.022719829221538,0.7402996468158781,0.6157468121404222,Realist,Past,Daytime,"['Action', 'Adventure']"
Real Genius,0.9426674657273592,0.9103008738385678,0.0998520188758331,0.2743761048034334,0.4809605418054314,0.2951508691790381,Spouse/Lover/Ex,Present,Daytime,['Comedy']
Rear Window,0.9414677963204344,0.5317353236125373,0.0866258567503257,0.3005046294901955,0.0666026953193422,0.3548111402028969,Child,Future,Daytime,['Thriller']
Rebel Without A Cause,0.7238206025791166,0.8004006377508329,0.3387353209247623,0.0667600603191737,0.1935869305705887,0.2777311659965376,Monster/Killer/Victim,Past,Nighttime,['Drama']
Red Planet,0.7902763613196173,0.7744722820047577,0.3400302271077046,0.1582239313794465,0.1844930681018899,0.1232242011671174,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Action', 'Sci-Fi', 'Thriller']"
Red Riding Hood,0.1192775218142883,0.418647710435836,0.1917293925196737,0.1668607923361872,0.5640400471798774,0.5761065461692263,Detective/Spy,Past,Nighttime,"['Horror', 'Fantasy']"
Reindeer Games,0.5086422650166644,0.9032745174208696,0.2255155007722042,0.0998040621155596,0.4596734727082405,0.3729081014165812,Soldier,Present,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Remember Me,0.5727012091111292,0.5193720727437963,0.2418240949601135,0.392009270528742,0.0018871116288844,0.4140691610250618,Fighter,Past,Daytime,"['Drama', 'Romance']"
Repo Man,0.9221211904908592,0.781296180071442,0.1026215692640054,0.0914801408110481,0.1622183505614326,0.4484071521802331,Monster/Killer/Victim,Present,Daytime,"['Comedy', 'Sci-Fi']"
Reservoir Dogs,0.0759579773454205,0.2017573590221068,0.09996434281719,0.3031136015607993,0.8395270534263823,0.5284111160197633,Detective/Spy,Past,Daytime,"['Crime', 'Action', 'Thriller']"
Resident Evil,0.914904439306056,0.932767363817425,0.2175769663054355,0.1359598879608972,0.2044389606191231,0.011622289035484,Child,Present,Daytime,"['Horror', 'Action', 'Sci-Fi', 'Thriller']"
Return of the Apes,0.641178970207599,0.9930775974018516,0.2386930094726368,0.4609870647106421,0.1504078692513089,0.1867838293402635,Comedian,Past,Daytime,"['Drama', 'Action', 'Sci-Fi']"
Revolutionary Road,0.9072656282770278,0.9831599995836352,0.0648527512183217,0.0744920130058302,0.408782974483512,0.3010040069886747,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Drama', 'Romance']"
Ringu,0.6378530009251318,0.8916474434671304,0.4975911713522458,0.0483315549192215,0.123695061067818,0.382007082452639,Realist,Past,Daytime,"['Horror', 'Thriller']"
Rise of the Guardians,0.9130167236428496,0.6841432367634396,0.2281953206545197,0.3499968031549554,0.2705990037493928,0.3911579342736583,Spouse/Lover/Ex,Past,Daytime,"['Family', 'Adventure']"
Rise of the Planet of the Apes,0.5726856958607234,0.5541646577095315,0.0830646152333259,0.3210898482953331,0.2406035213583093,0.4338780256024551,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Drama', 'Action', 'Sci-Fi']"
RKO 281,0.5958661337293758,0.6446022815533548,0.2063407056774969,0.0662190012763694,0.0362433043242813,0.0025637252047096,Realist,Past,Daytime,['Drama']
Robin Hood Prince of Thieves,0.622995842791847,0.8049323809296698,0.0482277559810599,0.2711949701822622,0.0731590179926799,0.3206621192343675,Creature/Royalty/Knight/Sorcerer,Present,Daytime,"['Drama', 'Action', 'Adventure']"
RocknRolla,0.5659848957495455,0.7697687937318326,0.1848848542009828,0.4405003680334396,0.4674405923752169,0.3669485144386774,Law Person/Outlaw,Past,Daytime,"['Crime', 'Comedy', 'Action']"
Rocky,0.9265302864855264,0.8792298032565352,0.4264540803127187,0.1829085441696344,0.2434557366640558,0.1649898797491996,Realist,Past,Daytime,"['Drama', 'Romance']"
Ronin,0.5970249117156337,0.8940511948313129,0.1163478380478151,0.2818163871684985,0.2939811973217682,0.3076512440385593,Fighter,Past,Daytime,"['Crime', 'Action', 'Thriller']"
Room,0.8788290251839985,0.5728598028873393,0.2978327638193368,0.4987411652778318,0.1000754119332418,0.1649355592364837,Traveller/Explorer,Past,Daytime,['Drama']
Runaway Bride,0.926835630554385,0.6122701740361147,0.477609307477399,0.465738280619281,0.145120883546023,0.454533050872255,Soldier,Past,Daytime,"['Comedy', 'Romance']"
Rush Hour 2,0.6991290042349614,0.973584445156734,0.2947382234500457,0.0725002657044852,0.0392493144381568,0.4574687834549989,Soldier,Past,Daytime,"['Crime', 'Comedy', 'Action']"
Rush Hour,0.510355100175909,0.5922574231443455,0.4621652981383651,0.150955162467012,0.0035015072637483,0.3231755713170792,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Crime', 'Comedy', 'Action']"
Rush,0.6224397859317432,0.8145193953817984,0.0089022343670808,0.3343445374733311,0.0461337020749892,0.4916659299556399,Realist,Past,Daytime,"['Drama', 'Action']"
Rushmore,0.668373740451631,0.5490496871284074,0.3240408264849103,0.0234579728532789,0.468224427163608,0.3871761522093022,Child,Past,Daytime,"['Comedy', 'Romance']"
Rust and Bone,0.5367108230617078,0.6430154069262763,0.0852484433214756,0.1423905894901025,0.103253505900158,0.3474146086793277,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Drama', 'Romance']"
S. Darko,0.4603791723255799,0.099610571404487,0.4748408000703794,0.1153694626938571,0.5602055750166779,0.9398554167717152,Fighter,Past,Daytime,"['Crime', 'Sci-Fi', 'Thriller']"
Save the Last Dance,0.5419757176943172,0.5557126563283341,0.2946963272306055,0.393012308476572,0.3778901810118071,0.1143769022227404,Realist,Present,Daytime,"['Drama', 'Romance']"
Saving Mr. Banks,0.9616066551378774,0.7282143771191892,0.3997208196141116,0.1474783613014546,0.435595939291184,0.1236831388453098,Spouse/Lover/Ex,Past,Daytime,['Drama']
Saving Private Ryan,0.8025590323918828,0.7424211877720324,0.2896721070915856,0.0634569666674979,0.1796795053575222,0.0021174223234733,Monster/Killer/Victim,Past,Daytime,"['Drama', 'War', 'Action']"
Saw,0.0054634024880162,0.165088283230994,0.0824836235979771,0.0572615333937474,0.8686467125665653,0.9081782518937528,Traveller/Explorer,Past,Nighttime,"['Horror', 'Crime', 'Thriller']"
